log_amount,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,errorBalanceOrig,errorBalanceDest,orig_balance_delta,dest_balance_delta,amount_to_oldOrg_ratio,zero_dest_balance,hour_of_day,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,isFraud,fraud_probability,prediction
12.301962293773865,220126.52,275605.53,55479.01,1992834.84,2212961.37,-5.820766091346741e-11,-0.01000000024214387,220126.52000000002,220126.53000000003,0.7986984923760695,0,10,0,0,0,0,1,0,0.0,0
10.00380336504922,22109.4,52191.0,30081.6,1441399.49,1463508.89,0.0,0.0,22109.4,22109.399999999907,0.4236166462293072,0,12,0,1,0,0,0,0,0.0,0
11.166220229348971,70700.37,145399.29,74698.92,3758730.22,3829430.59,-2.9103830456733704e-11,4.656612873077393e-10,70700.37000000001,70700.36999999965,0.48624641670247004,0,20,0,1,0,0,0,0,0.0,0
7.6892566845076535,2183.75,0.0,0.0,0.0,0.0,2183.75,2183.75,0.0,0.0,2183.75,1,19,0,0,0,1,0,0,0.0,0
9.928928177978046,20514.34,51026.0,30511.66,0.0,20514.34,0.0,0.0,20514.34,20514.34,0.4020291218374586,0,14,0,1,0,0,0,0,0.0,0
11.671332758264885,117163.33,12755.0,0.0,0.0,117163.33,104408.33,0.0,12755.0,117163.33,9.184958450925055,0,9,0,1,0,0,0,0,0.0,0
9.679130765549065,15979.6,241.0,0.0,0.0,0.0,15738.6,15979.6,241.0,0.0,66.03140495867768,1,12,0,0,0,1,0,0,0.0,0
8.293582030789832,3997.13,290883.22,286886.1,0.0,0.0,0.010000000009313226,3997.13,3997.1199999999953,0.0,0.013741309171050944,1,11,0,0,0,1,0,0,0.0,0
12.562394287064961,285612.36,10122707.88,10408320.24,2051233.48,1765621.11,571224.7199999988,571224.7299999997,-285612.3599999994,-285612.3699999999,0.02821501273876405,0,10,1,0,0,0,0,0,0.0,0
12.339405530953446,228525.06,16129954.36,16358479.42,7118608.19,6890083.13,457050.12000000104,457050.1200000001,-228525.06000000052,-228525.06000000052,0.014167742867206547,0,12,1,0,0,0,0,0,0.0,0
9.536267922578755,13852.15,12515.0,0.0,0.0,0.0,1337.1499999999996,13852.15,12515.0,0.0,1.1067553531479706,1,20,0,0,0,1,0,0,0.0,0
11.599926125235768,109088.74,21298.0,0.0,0.0,0.0,87790.74,109088.74,21298.0,0.0,5.121777548241702,1,0,0,0,0,1,0,0,0.0,0
9.415460065046116,12275.72,270.0,0.0,0.0,0.0,12005.72,12275.72,270.0,0.0,45.29785977859778,1,18,0,0,0,1,0,0,0.0,0
11.659844343962234,115825.0,325308.45,441133.45,183319.26,67494.27,231649.99999999994,231649.99,-115825.0,-115824.99,0.35604560519222545,0,17,1,0,0,0,0,0,0.0,0
11.996242760235807,162143.43,0.0,0.0,266883.26,429026.69,162143.43,0.0,0.0,162143.43,162143.43,0,12,0,1,0,0,0,0,0.0,0
11.815017858212615,135267.62,530701.25,665968.86,2884992.75,2749725.13,270535.23,270535.2400000002,-135267.61,-135267.6200000001,0.2548842029593807,0,11,1,0,0,0,0,0,0.0,0
12.478436097235406,262611.83,4992520.85,5255132.68,1374117.66,1111505.83,525223.6600000001,525223.6599999999,-262611.8300000001,-262611.82999999984,0.0526010376900003,0,17,1,0,0,0,0,0,0.0,0
12.413457071564299,246090.1,0.0,0.0,250027.63,496117.73,246090.1,0.0,0.0,246090.09999999998,246090.1,0,20,0,0,0,0,1,0,0.0,0
12.63706484722087,307755.71,30589.0,0.0,21286.09,329041.8,277166.71,5.820766091346741e-11,30589.0,307755.70999999996,10.060663942464858,0,12,0,1,0,0,0,0,0.0,0
9.049477717156751,8513.09,0.0,0.0,0.0,0.0,8513.09,8513.09,0.0,0.0,8513.09,1,19,0,0,0,1,0,0,0.0,0
12.454313527525338,256352.73,0.0,0.0,536849.04,793201.77,256352.73,0.0,0.0,256352.72999999998,256352.73,0,14,0,0,0,0,1,0,0.0,0
12.493345146619054,266556.47,13035.0,0.0,217299.05,483855.52,253521.46999999997,-5.820766091346741e-11,13035.0,266556.47000000003,20.44771939245167,0,17,0,1,0,0,0,0,0.0,0
11.792272169563821,132225.57,9783593.62,9915819.19,471813.38,339587.81,264451.1400000006,264451.13999999996,-132225.5700000003,-132225.57,0.013515029509675251,0,16,1,0,0,0,0,0,0.0,0
12.470717653278102,260592.67,59470.0,0.0,4777402.78,5037995.45,201122.67,0.0,59470.0,260592.66999999993,4.381844428376856,0,12,0,1,0,0,0,0,0.0,0
12.250390633936252,209061.94,82689.0,291750.94,0.0,0.0,418123.88,209061.94,-209061.94,0.0,2.5282614584593057,1,18,1,0,0,0,0,0,0.0,0
12.14312720143792,187797.94,25517051.67,25704849.6,397129.47,209331.53,375595.87000000104,375595.8799999999,-187797.9299999997,-187797.93999999997,0.007359703427692144,0,20,1,0,0,0,0,0,0.0,0
12.579309181062735,290484.57,0.0,0.0,1975891.04,2266375.62,290484.57,-0.01000000024214387,0.0,290484.5800000001,290484.57,0,21,0,1,0,0,0,0,0.0,0
10.910842371398902,54765.96,45429.0,0.0,155734.12,210500.09,9336.96,-0.010000000009313226,45429.0,54765.97,1.2055020911292098,0,14,0,1,0,0,0,0,0.0,0
9.776357342840928,17611.38,374953.96,357342.57,0.0,0.0,-0.010000000009313226,17611.38,17611.390000000014,0.0,0.046969321328620375,1,19,0,0,0,1,0,0,0.0,0
10.802776774319689,49156.11,136556.0,185712.11,0.0,0.0,98312.21999999997,49156.11,-49156.109999999986,0.0,0.35996770579318527,1,17,1,0,0,0,0,0,0.0,0
8.737949896477904,6234.1,115107.88,108873.77,0.0,0.0,-0.00999999999476131,6234.1,6234.110000000001,0.0,0.05415828909116308,1,14,0,0,0,1,0,0,0.0,0
11.49872247838131,98588.74,0.0,0.0,2680642.76,2779231.51,98588.74,-0.009999999776482582,0.0,98588.75,98588.74,0,12,0,1,0,0,0,0,0.0,0
9.020325698902404,8268.47,49959.89,41691.41,0.0,0.0,-0.00999999999476131,8268.47,8268.479999999996,0.0,0.16549885320297536,1,19,0,0,0,1,0,0,0.0,0
7.708859601047175,2227.0,0.0,0.0,3546506.54,3548733.54,2227.0,0.0,0.0,2227.0,2227.0,0,20,0,1,0,0,0,0,0.0,0
8.545107924469772,5140.54,33071.69,27931.15,0.0,0.0,0.0,5140.54,5140.540000000001,0.0,0.15543156604437072,1,13,0,0,0,1,0,0,0.0,0
9.939988223572822,20742.5,0.0,0.0,0.0,0.0,20742.5,20742.5,0.0,0.0,20742.5,1,9,0,0,0,1,0,0,0.0,0
11.627058826438514,112089.16,943.0,0.0,343127.84,455217.0,111146.16,0.0,943.0,112089.15999999997,118.73851694915254,0,16,0,1,0,0,0,0,0.0,0
11.747292279189981,126409.81,0.0,0.0,793388.61,919798.42,126409.81,-1.1641532182693481e-10,0.0,126409.81000000006,126409.81,0,11,0,0,0,0,1,0,0.0,0
5.03317925853115,152.42,0.0,0.0,0.0,0.0,152.42,152.42,0.0,0.0,152.42,1,21,0,0,0,1,0,0,0.0,0
10.289895895124051,29432.71,3074046.2,3103478.91,53736.07,24303.36,58865.419999999925,58865.42,-29432.709999999963,-29432.71,0.009574579726687345,0,16,1,0,0,0,0,0,0.0,0
12.778463850624252,354499.08,0.0,0.0,707903.58,1062402.66,354499.08,0.0,0.0,354499.07999999996,354499.08,0,10,0,1,0,0,0,0,0.0,0
13.646915156992256,844849.66,0.0,0.0,916428.49,270110.78,844849.66,1491167.3699999999,0.0,-646317.71,844849.66,0,2,0,0,0,0,1,0,0.0,0
7.296562410194158,1474.22,236613.13,235138.92,0.0,0.0,0.010000000009313226,1474.22,1474.2099999999919,0.0,0.0062304816707269344,1,11,0,0,0,1,0,0,0.0,0
13.152652767070808,515375.39,0.0,0.0,690010.27,1205385.67,515375.39,-0.009999999776482582,0.0,515375.3999999999,515375.39,0,15,0,1,0,0,0,0,0.0,0
6.850210908317493,943.08,208988.78,208045.7,0.0,0.0,0.0,943.08,943.0799999999872,0.0,0.004512565159884852,1,15,0,0,0,1,0,0,0.0,0
9.590648342952488,14626.35,0.0,0.0,0.0,0.0,14626.35,14626.35,0.0,0.0,14626.35,1,15,0,0,0,1,0,0,0.0,0
11.833835159558184,137837.11,434878.0,572715.11,863676.88,725839.76,275674.22,275674.23,-137837.11,-137837.12,0.3169550840578643,0,13,1,0,0,0,0,0,0.0,0
9.363379863233458,11652.71,14957.0,3304.29,0.0,0.0,0.0,11652.71,11652.71,0.0,0.779028613450996,1,12,0,0,0,1,0,0,0.0,0
11.922686532217881,150644.78,12502732.44,12653377.22,497784.92,347140.14,301289.5600000005,301289.55999999994,-150644.7800000012,-150644.77999999997,0.012048947593975099,0,13,1,0,0,0,0,0,0.0,0
10.312144561105718,30094.91,3690.35,0.0,0.0,0.0,26404.56,30094.91,3690.35,0.0,8.152819429206117,1,20,0,0,0,1,0,0,0.0,0
7.917572783152575,2744.1,0.0,0.0,0.0,0.0,2744.1,2744.1,0.0,0.0,2744.1,1,18,0,0,0,1,0,0,0.0,0
11.6538630638165,115134.28,25861.0,140995.28,503526.11,388391.83,230268.56,230268.56,-115134.28,-115134.27999999997,4.451870698321862,0,9,1,0,0,0,0,0,0.0,0
9.038003996913245,8415.96,299377.0,290961.04,0.0,0.0,0.0,8415.96,8415.960000000021,0.0,0.028111484477817337,1,23,0,0,0,1,0,0,0.0,0
12.79970342251654,362109.04,10539.0,0.0,381125.23,743234.28,351570.04,-0.010000000009313226,10539.0,362109.05000000005,34.3556963946869,0,10,0,1,0,0,0,0,0.0,0
9.73984917315867,16979.98,0.0,0.0,0.0,0.0,16979.98,16979.98,0.0,0.0,16979.98,1,0,0,0,0,1,0,0,0.0,0
8.462616618226072,4733.43,63893.82,68627.25,166426.54,161693.11,9466.859999999993,9466.860000000015,-4733.43,-4733.430000000022,0.07408159221670865,0,11,1,0,0,0,0,0,0.0,0
10.078018423929645,23812.75,102597.0,126409.75,76534.36,52721.6,47625.5,47625.51,-23812.75,-23812.760000000002,0.2320976042417981,0,13,1,0,0,0,0,0,0.0,0
11.57345718835409,106239.13,19553.0,0.0,857083.6,1320613.08,86686.13,-357290.3500000001,19553.0,463529.4800000001,5.433114963690294,0,11,0,1,0,0,0,0,0.0,0
8.450510506534982,4676.46,0.0,0.0,0.0,0.0,4676.46,4676.46,0.0,0.0,4676.46,1,23,0,0,0,1,0,0,0.0,0
11.688454085257924,119186.61,0.0,0.0,151153.78,270340.4,119186.61,-0.010000000009313226,0.0,119186.62000000002,119186.61,0,19,0,1,0,0,0,0,0.0,0
10.406892410400168,33085.89,6686826.93,6719912.82,566678.76,533592.87,66171.78000000026,66171.78000000003,-33085.890000000596,-33085.890000000014,0.004947920052131505,0,11,1,0,0,0,0,0,0.0,0
9.847392749332384,18907.99,907519.78,926427.77,176501.78,157593.79,37815.97999999998,37815.97999999998,-18907.98999999999,-18907.98999999999,0.02083477361256676,0,20,1,0,0,0,0,0,0.0,0
11.06739682463655,64047.56,0.0,0.0,1525720.08,1589767.64,64047.56,2.3283064365386963e-10,0.0,64047.55999999982,64047.56,0,13,0,1,0,0,0,0,0.0,0
12.613855365899065,300695.09,0.0,0.0,3101814.28,3402509.37,300695.09,-4.656612873077393e-10,0.0,300695.0900000003,300695.09,0,14,0,1,0,0,0,0,0.0,0
12.101811136853991,180196.93,8532620.05,8712816.98,973520.27,793323.35,360393.8599999994,360393.85,-180196.9299999997,-180196.92000000004,0.02111859051797454,0,11,1,0,0,0,0,0,0.0,0
5.300814246746624,199.5,10751.0,10551.5,0.0,0.0,0.0,199.5,199.5,0.0,0.0185546875,1,1,0,0,0,1,0,0,0.0,0
7.917321394593802,2743.41,50422.0,47678.59,0.0,0.0,0.0,2743.41,2743.4100000000035,0.0,0.05440790908910616,1,12,0,0,0,1,0,0,0.0,0
11.936851843641392,152793.91,34557.0,0.0,778101.66,930895.56,118236.91,0.010000000009313226,34557.0,152793.90000000002,4.421375947682158,0,22,0,1,0,0,0,0,0.0,0
9.445064607563186,12644.6,200.0,0.0,0.0,0.0,12444.6,12644.6,200.0,0.0,62.908457711442786,1,21,0,0,0,1,0,0,0.0,0
11.916111511322313,149657.53,31041.0,180698.53,2417.09,0.0,299315.06,152074.62,-149657.53,-2417.09,4.821130403968817,0,18,1,0,0,0,0,0,0.0,0
9.574929317430358,14398.22,0.0,0.0,0.0,0.0,14398.22,14398.22,0.0,0.0,14398.22,1,19,0,0,0,1,0,0,0.0,0
12.086794955934892,177511.26,0.0,0.0,756864.31,934375.57,177511.26,1.1641532182693481e-10,0.0,177511.2599999999,177511.26,0,10,0,1,0,0,0,0,0.0,0
9.729166307731923,16799.54,0.0,0.0,0.0,0.0,16799.54,16799.54,0.0,0.0,16799.54,1,12,0,0,0,1,0,0,0.0,0
8.442588172678404,4639.55,0.0,0.0,0.0,0.0,4639.55,4639.55,0.0,0.0,4639.55,1,18,0,0,0,1,0,0,0.0,0
11.933087837216954,152219.87,85473.0,0.0,0.0,152219.87,66746.87,0.0,85473.0,152219.87,1.7808909141961298,0,12,0,1,0,0,0,0,0.0,0
12.507236935561904,270285.27,80051.0,0.0,1304936.37,1575221.64,190234.27000000002,2.3283064365386963e-10,80051.0,270285.2699999998,3.3763712336980967,0,14,0,1,0,0,0,0,0.0,0
8.79243723124914,6583.26,0.0,0.0,3096220.16,3102803.42,6583.26,0.0,0.0,6583.2599999997765,6583.26,0,11,0,1,0,0,0,0,0.0,0
8.66546663407062,5798.15,61865.0,56066.85,0.0,0.0,0.0,5798.15,5798.1500000000015,0.0,0.09372110690847961,1,13,0,0,0,1,0,0,0.0,0
7.741490147851729,2300.9,90586.0,88285.1,0.0,0.0,0.0,2300.9,2300.899999999994,0.0,0.025399891816706592,1,12,0,0,0,1,0,0,0.0,0
10.24497007383548,28139.64,106854.88,78715.25,0.0,0.0,0.00999999999476131,28139.64,28139.630000000005,0.0,0.26334198922885665,1,15,0,0,0,1,0,0,0.0,0
12.645792051980488,310453.32,0.0,0.0,3000418.34,3310871.66,310453.32,-4.656612873077393e-10,0.0,310453.3200000003,310453.32,0,16,0,1,0,0,0,0,0.0,0
12.16422559456903,191802.29,0.0,0.0,387215.04,579017.34,191802.29,-0.010000000009313226,0.0,191802.3,191802.29,0,17,0,0,0,0,1,0,0.0,0
12.520237118190392,273821.98,58244.83,332066.81,446544.32,172722.34,547643.9600000001,547643.9600000001,-273821.98,-273821.98,4.7011430689544635,0,18,1,0,0,0,0,0,0.0,0
11.562364275865738,105067.13,0.0,0.0,263279.3,368346.43,105067.13,0.0,0.0,105067.13,105067.13,0,20,0,1,0,0,0,0,0.0,0
9.472856932538342,13000.98,0.0,0.0,0.0,0.0,13000.98,13000.98,0.0,0.0,13000.98,1,11,0,0,0,1,0,0,0.0,0
9.81291985934372,18267.25,4935116.55,4953383.8,40733.94,22466.69,36534.5,36534.5,-18267.25,-18267.250000000004,0.0037014822473681506,0,17,1,0,0,0,0,0,0.0,0
10.568660836727425,38895.55,139359.0,100463.45,0.0,0.0,0.0,38895.55,38895.55,0.0,0.279101248564868,1,19,0,0,0,1,0,0,0.0,0
8.304017297537763,4039.07,50718.0,46678.93,0.0,0.0,0.0,4039.07,4039.0699999999997,0.0,0.07963623099824524,1,13,0,0,0,1,0,0,0.0,0
12.404753571804848,243957.54,0.0,0.0,1673384.72,1917342.27,243957.54,-0.010000000009313226,0.0,243957.55000000005,243957.54,0,11,0,1,0,0,0,0,0.0,0
12.932240831865691,413427.9,5.0,413432.9,463491.91,50064.01,826855.8,826855.8,-413427.9,-413427.89999999997,68904.65000000001,0,17,1,0,0,0,0,0,0.0,0
9.069064784618229,8681.5,0.0,0.0,0.0,0.0,8681.5,8681.5,0.0,0.0,8681.5,1,14,0,0,0,1,0,0,0.0,0
11.344005385876374,84456.64,3812.28,0.0,939704.27,1024160.91,80644.36,0.0,3812.28,84456.64000000001,22.148030042378213,0,21,0,1,0,0,0,0,0.0,0
11.82071416262379,136040.35,45809.0,0.0,266664.47,402704.83,90231.35,-0.010000000067520887,45809.0,136040.36000000004,2.9696649203230736,0,13,0,1,0,0,0,0,0.0,0
10.589315512833686,39707.3,16531.0,0.0,0.0,0.0,23176.300000000003,39707.3,16531.0,0.0,2.4018449068473267,1,15,0,0,0,1,0,0,0.0,0
12.302574887273531,220261.41,19815779.59,20036041.0,1445719.84,1225458.43,440522.8200000003,440522.82000000007,-220261.41000000015,-220261.41000000015,0.011115454624641663,0,17,1,0,0,0,0,0,0.0,0
12.778054599142592,354354.03,886.0,0.0,257046.49,611400.52,353468.03,0.0,886.0,354354.03,399.4972153325818,0,9,0,1,0,0,0,0,0.0,0
14.242672674365934,1532900.15,1192.0,0.0,2064025.32,3596925.46,1531708.15,0.009999999776482582,1192.0,1532900.14,1284.9121123218774,0,17,0,0,0,0,1,0,0.0,0
11.45157417919748,94048.28,30586.0,0.0,0.0,94048.28,63462.28,0.0,30586.0,94048.28,3.0747794814790597,0,17,0,1,0,0,0,0,0.0,0
9.442443664661864,12611.5,304787.0,292175.5,0.0,0.0,0.0,12611.5,12611.5,0.0,0.04137794138876859,1,18,0,0,0,1,0,0,0.0,0
10.584437903252576,39514.09,9948.0,0.0,0.0,39514.09,29566.089999999997,0.0,9948.0,39514.09,3.9716644888933557,0,18,0,1,0,0,0,0,0.0,0
8.707535826512592,6047.32,14524.0,8476.68,0.0,0.0,0.0,6047.32,6047.32,0.0,0.41633872633390706,1,17,0,0,0,1,0,0,0.0,0
9.75331793774309,17210.24,468747.37,451537.13,0.0,0.0,0.0,17210.24,17210.23999999999,0.0,0.03671530633802524,1,12,0,0,0,1,0,0,0.0,0
12.311276628937467,222186.44,108925.0,331111.44,0.0,0.0,444372.88,222186.44,-222186.44,0.0,2.039792519692268,1,19,1,0,0,0,0,0,0.0,0
11.988442554621344,160883.59,0.0,0.0,3052713.65,3213597.24,160883.59,-4.656612873077393e-10,0.0,160883.59000000032,160883.59,0,12,0,1,0,0,0,0,0.0,0
11.789037714399033,131798.58,109621.0,0.0,2277164.6,2408963.18,22177.579999999987,0.0,109621.0,131798.58000000007,1.20230045063947,0,16,0,1,0,0,0,0,0.0,0
9.951128961901249,20974.89,207913.0,186938.11,0.0,0.0,0.0,20974.89,20974.890000000014,0.0,0.10088252835306906,1,20,0,0,0,1,0,0,0.0,0
9.954442989856407,21044.52,0.0,0.0,0.0,0.0,21044.52,21044.52,0.0,0.0,21044.52,1,18,0,0,0,1,0,0,0.0,0
10.928555018144602,55744.67,28482.0,0.0,87180.69,142925.36,27262.67,0.0,28482.0,55744.669999999984,1.957120738686234,0,18,0,1,0,0,0,0,0.0,0
12.392421125043036,240967.41,0.0,0.0,1573288.69,3246825.5,240967.41,-1432569.4000000001,0.0,1673536.81,240967.41,0,10,0,1,0,0,0,0,0.0,0
8.355654957350048,4253.17,295288.25,291035.09,0.0,0.0,0.010000000009313226,4253.17,4253.159999999974,0.0,0.014403402765254746,1,16,0,0,0,1,0,0,0.0,0
9.996355662003413,21945.34,0.0,0.0,0.0,0.0,21945.34,21945.34,0.0,0.0,21945.34,1,16,0,0,0,1,0,0,0.0,0
